f1_macro	precision_macro	recall_macro	epochs	batch_size	validation_split	filters	kernel_size	conv_activation	conv_l2_regularizer	dropout_rate	dense_activation	dense_l2_regularizer	activation	optimizer	loss_function	units	trainable	dense_layers
0.9165969388	0.9497307662	0.89796877	75	64	0	128	5	tanh	0.001	0	tanh	0.01	sigmoid	nadam	binary_crossentropy	32	False	1
0.9165399758	0.9402440598	0.8992461199	75	64	0	256	5	relu	0.001	0.2	tanh	0.01	sigmoid	nadam	binary_crossentropy	64	False	1
0.9165366665	0.9512714876	0.8922833929	75	64	0	256	5	tanh	0.001	0.2	tanh	0.01	sigmoid	nadam	binary_crossentropy	32	False	1
0.9164977463	0.9512341106	0.8922857573	75	64	0	256	5	relu	0.001	0	relu	0.01	sigmoid	nadam	binary_crossentropy	64	False	3
0.9163518824	0.945850723	0.8989936765	75	64	0	256	5	relu	0.001	0.5	relu	0.01	sigmoid	nadam	binary_crossentropy	64	False	1
0.9162607645	0.9406804958	0.9028034025	75	64	0	128	5	relu	0.001	0.2	tanh	0.01	sigmoid	nadam	binary_crossentropy	128	False	2
0.9161250163	0.9426445265	0.8971736753	75	64	0	256	5	tanh	0.001	0.5	relu	0.01	sigmoid	nadam	binary_crossentropy	64	False	1
0.9161211082	0.9503339476	0.8906594219	75	64	0	128	5	relu	0.001	0.5	tanh	0.01	sigmoid	nadam	binary_crossentropy	128	False	2
0.9159605058	0.9494682165	0.8937993758	75	64	0	256	5	relu	0.001	0	relu	0.01	sigmoid	nadam	binary_crossentropy	128	False	2
0.9158787971	0.9406979619	0.9029314112	75	64	0	256	5	relu	0.001	0.5	tanh	0.01	sigmoid	nadam	binary_crossentropy	128	False	2
0.9158133974	0.939476695	0.9065948374	75	64	0	128	5	relu	0.001	0.2	relu	0.01	sigmoid	nadam	binary_crossentropy	64	False	1
0.9156420505	0.9469367612	0.893874417	75	64	0	256	5	tanh	0.001	0.2	relu	0.01	sigmoid	nadam	binary_crossentropy	32	False	1
0.9154919576	0.9458127529	0.8948288224	75	64	0	256	5	tanh	0.001	0.5	tanh	0.01	sigmoid	nadam	binary_crossentropy	128	False	3
0.9154546372	0.9398242753	0.8995601327	75	64	0	128	5	tanh	0.001	0	relu	0.01	sigmoid	nadam	binary_crossentropy	64	False	1
0.9153903406	0.9446555777	0.8939583417	75	64	0	128	5	relu	0.001	0	tanh	0.01	sigmoid	nadam	binary_crossentropy	128	False	3
0.9153669463	0.9424295218	0.8993114761	75	64	0	256	5	tanh	0.001	0.2	tanh	0.01	sigmoid	nadam	binary_crossentropy	64	False	3
0.915290949	0.9493866469	0.8917072531	75	64	0	256	5	tanh	0.001	0.2	tanh	0.01	sigmoid	nadam	binary_crossentropy	32	False	2
0.9151778959	0.9501401437	0.889561343	75	64	0	256	5	relu	0.001	0.5	tanh	0.01	sigmoid	nadam	binary_crossentropy	128	False	3
0.9146952949	0.9476446271	0.8924658155	75	64	0	256	5	tanh	0.001	0	tanh	0.01	sigmoid	nadam	binary_crossentropy	32	False	2
0.914649068	0.9461639904	0.8929209904	75	64	0	256	5	tanh	0.001	0.2	tanh	0.01	sigmoid	nadam	binary_crossentropy	128	False	3
0.9145804481	0.9474336343	0.8915452853	75	64	0	256	5	relu	0.001	0.2	tanh	0.01	sigmoid	nadam	binary_crossentropy	128	False	3
0.9145800948	0.9364939056	0.9039915305	75	64	0	128	5	tanh	0.001	0.2	tanh	0.01	sigmoid	nadam	binary_crossentropy	32	False	2
0.9144614921	0.9435361757	0.8949750506	75	64	0	128	5	relu	0.001	0	relu	0.01	sigmoid	nadam	binary_crossentropy	64	False	2
0.9143778024	0.9265752392	0.9111384586	75	64	0	256	5	tanh	0.001	0	tanh	0.01	sigmoid	nadam	binary_crossentropy	32	False	1
0.9141954845	0.934293131	0.90531685	75	64	0	256	5	tanh	0.001	0	tanh	0.01	sigmoid	nadam	binary_crossentropy	32	False	3
0.9141840695	0.9407605842	0.8981685932	75	64	0	256	5	relu	0.001	0.5	tanh	0.01	sigmoid	nadam	binary_crossentropy	32	False	2
0.9140865291	0.9470290395	0.8896183953	75	64	0	128	5	tanh	0.001	0.5	tanh	0.01	sigmoid	nadam	binary_crossentropy	128	False	3
0.913914544	0.9535305291	0.8864368818	75	64	0	128	5	tanh	0.001	0.5	relu	0.01	sigmoid	nadam	binary_crossentropy	128	False	1
0.9138913693	0.94963948	0.889501225	75	64	0	256	5	tanh	0.001	0.5	tanh	0.01	sigmoid	nadam	binary_crossentropy	32	False	1
0.9138314537	0.9505388091	0.888226361	75	64	0	128	5	tanh	0.001	0.5	relu	0.01	sigmoid	nadam	binary_crossentropy	64	False	2
0.9134602823	0.9321198526	0.9063570235	75	64	0	256	5	relu	0.001	0.2	tanh	0.01	sigmoid	nadam	binary_crossentropy	128	False	1
0.9134498485	0.943466987	0.8957992155	75	64	0	128	5	tanh	0.001	0.5	tanh	0.01	sigmoid	nadam	binary_crossentropy	128	False	2
0.9134424661	0.9512875872	0.887443119	75	64	0	256	5	relu	0.001	0	tanh	0.01	sigmoid	nadam	binary_crossentropy	128	False	3
0.9134091284	0.9459356423	0.8914076242	75	64	0	128	5	relu	0.001	0.5	tanh	0.01	sigmoid	nadam	binary_crossentropy	128	False	3
0.9134074835	0.9541178203	0.8831223837	75	64	0	256	5	relu	0.001	0.5	tanh	0.01	sigmoid	nadam	binary_crossentropy	32	False	1
0.9133433404	0.9424835808	0.8948540429	75	64	0	256	5	relu	0.001	0.5	tanh	0.01	sigmoid	nadam	binary_crossentropy	64	False	1
0.9131608606	0.9519861154	0.8870388404	75	64	0	128	5	tanh	0.001	0.2	relu	0.01	sigmoid	nadam	binary_crossentropy	64	False	2
0.9130881024	0.9327471971	0.9042257454	75	64	0	128	5	relu	0.001	0.2	tanh	0.01	sigmoid	nadam	binary_crossentropy	64	False	1
0.9130678632	0.9479358164	0.8888729796	75	64	0	128	5	relu	0.001	0	relu	0.01	sigmoid	nadam	binary_crossentropy	32	False	3
0.913051902	0.9508244729	0.8864213644	75	64	0	128	5	tanh	0.001	0.5	tanh	0.01	sigmoid	nadam	binary_crossentropy	32	False	2
0.9126154611	0.9413880341	0.8973929807	75	64	0	256	5	tanh	0.001	0	relu	0.01	sigmoid	nadam	binary_crossentropy	32	False	2
0.91251984	0.949599375	0.8871596084	75	64	0	256	5	relu	0.001	0.5	relu	0.01	sigmoid	nadam	binary_crossentropy	64	False	2
0.9120471363	0.9317718174	0.9021065204	75	64	0	256	5	relu	0.001	0.2	relu	0.01	sigmoid	nadam	binary_crossentropy	64	False	2
0.9116672521	0.9543605541	0.8852197811	75	64	0	128	5	tanh	0.001	0.2	tanh	0.01	sigmoid	nadam	binary_crossentropy	32	False	1
0.9115382325	0.9548533567	0.8826953799	75	64	0	128	5	relu	0.001	0.2	relu	0.01	sigmoid	nadam	binary_crossentropy	128	False	1
0.9113004407	0.9440033816	0.8908853519	75	64	0	128	5	tanh	0.001	0	relu	0.01	sigmoid	nadam	binary_crossentropy	32	False	3
0.9110146804	0.9461808078	0.8899618791	75	64	0	256	5	tanh	0.001	0.2	tanh	0.01	sigmoid	nadam	binary_crossentropy	128	False	1
0.9109011837	0.9530765359	0.8825621353	75	64	0	256	5	tanh	0.001	0.5	relu	0.01	sigmoid	nadam	binary_crossentropy	32	False	1
0.9104537578	0.9407338471	0.8917345437	75	64	0	128	5	tanh	0.001	0	relu	0.01	sigmoid	nadam	binary_crossentropy	128	False	1
0.9102269115	0.9452669847	0.8857469633	75	64	0	128	5	relu	0.001	0	relu	0.01	sigmoid	nadam	binary_crossentropy	64	False	3
0.910209289	0.9406857115	0.8918266656	75	64	0	256	5	relu	0.001	0.5	tanh	0.01	sigmoid	nadam	binary_crossentropy	64	False	3
0.9092686253	0.9501772612	0.8786918976	75	64	0	256	5	tanh	0.001	0.5	tanh	0.01	sigmoid	nadam	binary_crossentropy	64	False	3
0.9090939795	0.9570374833	0.8745039513	75	64	0	256	5	tanh	0.001	0.5	relu	0.01	sigmoid	nadam	binary_crossentropy	64	False	2
0.9090587604	0.9422593651	0.8897393531	75	64	0	256	5	relu	0.001	0.2	tanh	0.01	sigmoid	nadam	binary_crossentropy	32	False	3
0.9085903962	0.9468302374	0.8857544444	75	64	0	128	5	tanh	0.001	0.2	relu	0.01	sigmoid	nadam	binary_crossentropy	128	False	2
0.9080366966	0.9469787867	0.8864980594	75	64	0	128	5	tanh	0.001	0	relu	0.01	sigmoid	nadam	binary_crossentropy	128	False	3
0.9075091115	0.9293450371	0.8978373442	75	64	0	256	5	relu	0.001	0.2	tanh	0.01	sigmoid	nadam	binary_crossentropy	32	False	2
0.9061134366	0.9485529297	0.8802371245	75	64	0	256	5	tanh	0.001	0	relu	0.01	sigmoid	nadam	binary_crossentropy	128	False	3
0.9060236236	0.9482898472	0.8778114226	75	64	0	128	5	relu	0.001	0.2	relu	0.01	sigmoid	nadam	binary_crossentropy	64	False	3
0.9059048512	0.9458146847	0.8801788719	75	64	0	256	5	tanh	0.001	0.2	relu	0.01	sigmoid	nadam	binary_crossentropy	32	False	2
0.905840726	0.9469186185	0.8795990203	75	64	0	256	5	tanh	0.001	0	tanh	0.01	sigmoid	nadam	binary_crossentropy	64	False	3
0.904153086	0.9512877266	0.874177678	75	64	0	128	5	tanh	0.001	0.5	relu	0.01	sigmoid	nadam	binary_crossentropy	32	False	1
0.9036970191	0.9371203192	0.8859717822	75	64	0	128	5	relu	0.001	0	relu	0.01	sigmoid	nadam	binary_crossentropy	64	False	1
0.903648928	0.9502298086	0.8703416667	75	64	0	128	5	relu	0.001	0	relu	0.01	sigmoid	nadam	binary_crossentropy	128	False	3
0.9023888413	0.9345696608	0.8839584034	75	64	0	128	5	relu	0.001	0.2	relu	0.01	sigmoid	nadam	binary_crossentropy	128	False	3
0.9022461555	0.9542986536	0.8635411172	75	64	0	256	5	relu	0.001	0.5	relu	0.01	sigmoid	nadam	binary_crossentropy	32	False	1
0.9010077306	0.9384710085	0.8795991419	75	64	0	128	5	tanh	0.001	0.5	relu	0.01	sigmoid	nadam	binary_crossentropy	128	False	2
0.9007870871	0.9441828752	0.8767653727	75	64	0	128	5	relu	0.001	0.5	relu	0.01	sigmoid	nadam	binary_crossentropy	64	False	2
0.8995456667	0.9327674106	0.8833515849	75	64	0	128	5	tanh	0.001	0.2	relu	0.01	sigmoid	nadam	binary_crossentropy	32	False	2
0.8992478072	0.9480023867	0.8694023308	75	64	0	256	5	relu	0.001	0.2	relu	0.01	sigmoid	nadam	binary_crossentropy	32	False	3
0.8990558147	0.9420812833	0.8702893108	75	64	0	128	5	relu	0.001	0.5	relu	0.01	sigmoid	nadam	binary_crossentropy	32	False	1
0.8987788692	0.9489057815	0.8643129275	75	64	0	128	5	tanh	0.001	0	relu	0.01	sigmoid	nadam	binary_crossentropy	64	False	3
0.8979786979	0.9466908427	0.8660147904	75	64	0	128	5	tanh	0.001	0	tanh	0.01	sigmoid	nadam	binary_crossentropy	128	False	3
0.8977908871	0.9410792215	0.8738964106	75	64	0	256	5	tanh	0.001	0.2	tanh	0.01	sigmoid	nadam	binary_crossentropy	32	False	3
0.8975846383	0.9385599532	0.8707069032	75	64	0	128	5	tanh	0.001	0	tanh	0.01	sigmoid	nadam	binary_crossentropy	64	False	3
0.896711016	0.9480931067	0.8667080756	75	64	0	256	5	relu	0.001	0	relu	0.01	sigmoid	nadam	binary_crossentropy	128	False	3
0.8947196877	0.945818721	0.86275811	75	64	0	256	5	tanh	0.001	0.2	relu	0.01	sigmoid	nadam	binary_crossentropy	64	False	3
0.8945625439	0.9370096119	0.8728109458	75	64	0	256	5	relu	0.001	0.2	relu	0.01	sigmoid	nadam	binary_crossentropy	32	False	2
0.8939910727	0.9452392171	0.8635454875	75	64	0	128	5	relu	0.001	0.5	tanh	0.01	sigmoid	nadam	binary_crossentropy	64	False	3
0.8922218098	0.9444458876	0.8620798739	75	64	0	256	5	tanh	0.001	0.5	tanh	0.01	sigmoid	nadam	binary_crossentropy	32	False	2
0.8917528911	0.9219664601	0.8867854973	75	64	0	256	5	tanh	0.001	0.2	relu	0.01	sigmoid	nadam	binary_crossentropy	128	False	3
0.8916305931	0.9519490778	0.8567090073	75	64	0	256	5	tanh	0.001	0	relu	0.01	sigmoid	nadam	binary_crossentropy	64	False	3
