mean_test_f1_macro	mean_test_precision_macro	mean_test_recall_macro	param_activation	param_batch_size	param_epochs	param_conv_activation	param_conv_l2_regularizer	param_dense_activation	param_dense_l2_regularizer	param_dropout_rate	param_filters	param_kernel_size	param_loss_function	param_optimizer	param_units
0.7763125028139988	0.8823198765744792	0.7435165726503024	sigmoid	64	50	relu	0.01	relu	0.01	0.6	64	5	binary_crossentropy	nadam	256
0.78333788196719	0.8936694357607947	0.7349028689625938	sigmoid	64	50	relu	0.01	relu	0.01	0.6	64	5	binary_crossentropy	nadam	64
0.7814958506413062	0.8934789810526823	0.7432954349703278	sigmoid	64	50	relu	0.01	relu	0.01	0.6	64	5	binary_crossentropy	nadam	16
0.7874137124313793	0.875616403979611	0.7432784059581746	sigmoid	64	50	relu	0.01	relu	0.01	0.6	64	3	binary_crossentropy	nadam	256
0.7837596620388724	0.8499532585936327	0.7509599181656649	sigmoid	64	50	relu	0.01	relu	0.01	0.6	64	3	binary_crossentropy	nadam	64
0.7907024337363123	0.8633818497423413	0.7540911745867285	sigmoid	64	50	relu	0.01	relu	0.01	0.6	64	3	binary_crossentropy	nadam	16
0.8341133315283134	0.8779633563127471	0.8113263707131625	sigmoid	64	25	relu	0.01	relu	0.001	0.6	320	5	binary_crossentropy	nadam	256
0.8130712271251639	0.887412285235675	0.7924295277594497	sigmoid	64	25	relu	0.01	relu	0.001	0.6	320	5	binary_crossentropy	nadam	64
0.8043487113402494	0.8946752670338634	0.7684649644034539	sigmoid	64	25	relu	0.01	relu	0.001	0.6	320	5	binary_crossentropy	nadam	16
0.7904661831486381	0.8472938074765347	0.7667773854347041	sigmoid	64	25	relu	0.01	relu	0.001	0.6	320	3	binary_crossentropy	nadam	256
0.7476302009698022	0.8653862898951918	0.7271852671438523	sigmoid	64	25	relu	0.01	relu	0.001	0.6	320	3	binary_crossentropy	nadam	64
0.7960911305075423	0.8416680117308587	0.7718599465517479	sigmoid	64	25	relu	0.01	relu	0.001	0.6	320	3	binary_crossentropy	nadam	16
0.8448688042468125	0.8925154539212674	0.825586336721279	sigmoid	64	25	relu	0.01	relu	0.001	0.6	64	5	binary_crossentropy	nadam	256
0.8082973919562665	0.8845120758224079	0.801167071500211	sigmoid	64	25	relu	0.01	relu	0.001	0.6	64	5	binary_crossentropy	nadam	64
0.8339313344625039	0.9151376342473726	0.8082005735597978	sigmoid	64	25	relu	0.01	relu	0.001	0.6	64	5	binary_crossentropy	nadam	16
0.8139896598312127	0.879876468469881	0.7913427968289238	sigmoid	64	25	relu	0.01	relu	0.001	0.6	64	3	binary_crossentropy	nadam	256
0.7828637756951926	0.865571445600194	0.7485783249404395	sigmoid	64	25	relu	0.01	relu	0.001	0.6	64	3	binary_crossentropy	nadam	64
0.8405400520966818	0.8880201315498429	0.8116932901304573	sigmoid	64	25	relu	0.01	relu	0.001	0.6	64	3	binary_crossentropy	nadam	16
0.8264207728797338	0.8855391539956747	0.7983272777629288	sigmoid	64	50	relu	0.01	relu	0.001	0.6	320	5	binary_crossentropy	nadam	256
0.8335801230311083	0.8674672330043762	0.8180695618155841	sigmoid	64	50	relu	0.01	relu	0.001	0.6	320	5	binary_crossentropy	nadam	64
0.801958821089526	0.8724172292189302	0.7774092157865325	sigmoid	64	50	relu	0.01	relu	0.001	0.6	320	5	binary_crossentropy	nadam	16
0.8065000746463692	0.8424504905772777	0.785266645023577	sigmoid	64	50	relu	0.01	relu	0.001	0.6	320	3	binary_crossentropy	nadam	256
0.7834544273422848	0.8606385770527135	0.746245947842464	sigmoid	64	50	relu	0.01	relu	0.001	0.6	320	3	binary_crossentropy	nadam	64
0.7854813037421821	0.8619184268200731	0.7462129984697066	sigmoid	64	50	relu	0.01	relu	0.001	0.6	320	3	binary_crossentropy	nadam	16
0.8531175701257445	0.877185901947935	0.8359303968345638	sigmoid	64	50	relu	0.01	relu	0.001	0.6	64	5	binary_crossentropy	nadam	256
0.7946342403368756	0.8707358737452857	0.7697053556063532	sigmoid	64	50	relu	0.01	relu	0.001	0.6	64	5	binary_crossentropy	nadam	64
0.8016595695136016	0.8957099747533033	0.7721226444562405	sigmoid	64	50	relu	0.01	relu	0.001	0.6	64	5	binary_crossentropy	nadam	16
0.7924752653004045	0.8631104320121766	0.753448765783904	sigmoid	64	50	relu	0.01	relu	0.001	0.6	64	3	binary_crossentropy	nadam	256
0.7899232516706152	0.8892002799619033	0.7542128580611352	sigmoid	64	50	relu	0.01	relu	0.001	0.6	64	3	binary_crossentropy	nadam	64
0.7781250521714667	0.878705607937946	0.7343770023157593	sigmoid	64	50	relu	0.01	relu	0.001	0.6	64	3	binary_crossentropy	nadam	16
0.806776515080718	0.9303950468282786	0.7528386904306795	sigmoid	64	25	relu	0.01	tanh	0.01	0.6	320	5	binary_crossentropy	nadam	256
0.7917432273311912	0.9076862389165735	0.7484534414753171	sigmoid	64	25	relu	0.01	tanh	0.01	0.6	320	5	binary_crossentropy	nadam	64
0.8105581304521123	0.8917804191789565	0.7774877648919688	sigmoid	64	25	relu	0.01	tanh	0.01	0.6	320	5	binary_crossentropy	nadam	16
0.8262329568967058	0.8740443406364761	0.798882125794033	sigmoid	64	25	relu	0.01	tanh	0.01	0.6	320	3	binary_crossentropy	nadam	256
0.7951985895635213	0.8721522153615844	0.7581603467807035	sigmoid	64	25	relu	0.01	tanh	0.01	0.6	320	3	binary_crossentropy	nadam	64
0.8204809564197741	0.8833925972988769	0.7850914899778135	sigmoid	64	25	relu	0.01	tanh	0.01	0.6	320	3	binary_crossentropy	nadam	16
0.843168811478173	0.8834751720464195	0.8264431034713533	sigmoid	64	25	relu	0.01	tanh	0.01	0.6	64	5	binary_crossentropy	nadam	256
0.8057034215796535	0.9032362353911492	0.761712475006441	sigmoid	64	25	relu	0.01	tanh	0.01	0.6	64	5	binary_crossentropy	nadam	64
0.7867543438654963	0.8962534062446504	0.7448941452703763	sigmoid	64	25	relu	0.01	tanh	0.01	0.6	64	5	binary_crossentropy	nadam	16
0.7896660650311987	0.8840260661647211	0.7495549957476954	sigmoid	64	25	relu	0.01	tanh	0.01	0.6	64	3	binary_crossentropy	nadam	256
0.7576371112972621	0.8937052261199389	0.7133942791936332	sigmoid	64	25	relu	0.01	tanh	0.01	0.6	64	3	binary_crossentropy	nadam	64
0.8097278791969719	0.884642878425718	0.7700448776330514	sigmoid	64	25	relu	0.01	tanh	0.01	0.6	64	3	binary_crossentropy	nadam	16
0.7633047810538781	0.8586683041043451	0.7311828805694753	sigmoid	64	50	relu	0.01	tanh	0.01	0.6	320	5	binary_crossentropy	nadam	256
0.7581944138204386	0.8702515980910582	0.727377616944878	sigmoid	64	50	relu	0.01	tanh	0.01	0.6	320	5	binary_crossentropy	nadam	64
0.7816518063689792	0.8811028412802043	0.7389332914538113	sigmoid	64	50	relu	0.01	tanh	0.01	0.6	320	5	binary_crossentropy	nadam	16
0.7630017193559013	0.8772862975829648	0.7270540795619991	sigmoid	64	50	relu	0.01	tanh	0.01	0.6	320	3	binary_crossentropy	nadam	256
0.7893698405805538	0.8520128262856101	0.7581181693971919	sigmoid	64	50	relu	0.01	tanh	0.01	0.6	320	3	binary_crossentropy	nadam	64
0.8155035287116504	0.8892190678888968	0.7770772997595652	sigmoid	64	50	relu	0.01	tanh	0.01	0.6	320	3	binary_crossentropy	nadam	16
0.7833029922846083	0.8663659850598047	0.7532521018743724	sigmoid	64	50	relu	0.01	tanh	0.01	0.6	64	5	binary_crossentropy	nadam	256
0.7749826100202588	0.8814150969231705	0.7354224485783767	sigmoid	64	50	relu	0.01	tanh	0.01	0.6	64	5	binary_crossentropy	nadam	64
0.7949514684511042	0.8975796446388086	0.755391864146328	sigmoid	64	50	relu	0.01	tanh	0.01	0.6	64	5	binary_crossentropy	nadam	16
0.8051291708497889	0.8740287236363848	0.7723121777215248	sigmoid	64	50	relu	0.01	tanh	0.01	0.6	64	3	binary_crossentropy	nadam	256
0.7893698405805538	0.8520128262856101	0.7581181693971919	sigmoid	64	50	relu	0.01	tanh	0.01	0.6	64	3	binary_crossentropy	nadam	64
0.7745226195861483	0.8660830127459966	0.7331854219079523	sigmoid	64	50	relu	0.01	tanh	0.01	0.6	64	3	binary_crossentropy	nadam	16
0.7605076805091493	0.8374692405778459	0.7841109174502323	sigmoid	64	25	relu	0.01	tanh	0.001	0.6	320	5	binary_crossentropy	nadam	256
0.7839087851957818	0.8859814138638326	0.7495206140339957	sigmoid	64	25	relu	0.01	tanh	0.001	0.6	320	5	binary_crossentropy	nadam	64
0.7918354417641343	0.8911310575353215	0.7550108396109037	sigmoid	64	25	relu	0.01	tanh	0.001	0.6	320	5	binary_crossentropy	nadam	16
0.8007473764221855	0.8872984992413164	0.7577270359028617	sigmoid	64	25	relu	0.01	tanh	0.001	0.6	320	3	binary_crossentropy	nadam	256
0.7242130169544946	0.7657882014942575	0.7042885562790374	sigmoid	64	25	relu	0.01	tanh	0.001	0.6	320	3	binary_crossentropy	nadam	64
0.7672338020713082	0.8788665870674549	0.7263239696802913	sigmoid	64	25	relu	0.01	tanh	0.001	0.6	320	3	binary_crossentropy	nadam	16
0.7885034862677469	0.9045084741390736	0.7537886991567404	sigmoid	64	25	relu	0.01	tanh	0.001	0.6	64	5	binary_crossentropy	nadam	256
0.8234132658820608	0.8865047043745681	0.7984992043733702	sigmoid	64	25	relu	0.01	tanh	0.001	0.6	64	5	binary_crossentropy	nadam	64
0.7975632958587459	0.9068619167203881	0.7611842190332054	sigmoid	64	25	relu	0.01	tanh	0.001	0.6	64	5	binary_crossentropy	nadam	16
0.8131487195349966	0.8845108076216174	0.7805106041217045	sigmoid	64	25	relu	0.01	tanh	0.001	0.6	64	3	binary_crossentropy	nadam	256
0.8403121171081958	0.8835873569789846	0.815030773780638	sigmoid	64	25	relu	0.01	tanh	0.001	0.6	64	3	binary_crossentropy	nadam	64
0.7999228655921526	0.9001366231787462	0.7561128752527466	sigmoid	64	25	relu	0.01	tanh	0.001	0.6	64	3	binary_crossentropy	nadam	16
0.8162965421690392	0.8918194425677027	0.7852329157540378	sigmoid	64	50	relu	0.01	tanh	0.001	0.6	320	5	binary_crossentropy	nadam	256
0.8225568096799741	0.9133736935030627	0.7791180565070474	sigmoid	64	50	relu	0.01	tanh	0.001	0.6	320	5	binary_crossentropy	nadam	64
0.7772833020392341	0.8619384076993737	0.7507511613029836	sigmoid	64	50	relu	0.01	tanh	0.001	0.6	320	5	binary_crossentropy	nadam	16
0.8223785702604316	0.8757826165812465	0.7900989832768572	sigmoid	64	50	relu	0.01	tanh	0.001	0.6	320	3	binary_crossentropy	nadam	256
0.7503183257354165	0.8695923599278255	0.7101321873247158	sigmoid	64	50	relu	0.01	tanh	0.001	0.6	320	3	binary_crossentropy	nadam	64
0.8097978814720045	0.8882635597770746	0.7683894263010463	sigmoid	64	50	relu	0.01	tanh	0.001	0.6	320	3	binary_crossentropy	nadam	16
0.8370266870840904	0.8884945387474065	0.8090496909612039	sigmoid	64	50	relu	0.01	tanh	0.001	0.6	64	5	binary_crossentropy	nadam	256
0.7973273544655342	0.8814372481004491	0.7668272121668838	sigmoid	64	50	relu	0.01	tanh	0.001	0.6	64	5	binary_crossentropy	nadam	64
0.807168591574432	0.8605582602336189	0.7833028841553905	sigmoid	64	50	relu	0.01	tanh	0.001	0.6	64	5	binary_crossentropy	nadam	16
0.8062683055981985	0.8615113451329736	0.7787814694460709	sigmoid	64	50	relu	0.01	tanh	0.001	0.6	64	3	binary_crossentropy	nadam	256
0.8077197306938224	0.863268176288447	0.7752449265459762	sigmoid	64	50	relu	0.01	tanh	0.001	0.6	64	3	binary_crossentropy	nadam	64
0.7790791558882663	0.8969082180158657	0.734715092001515	sigmoid	64	50	relu	0.01	tanh	0.001	0.6	64	3	binary_crossentropy	nadam	16
0.8492119738326285	0.924713248286226	0.8099993054401651	sigmoid	64	25	relu	0.001	relu	0.01	0.6	320	5	binary_crossentropy	nadam	256
0.8012000607759215	0.8937601732901531	0.7649715558723298	sigmoid	64	25	relu	0.001	relu	0.01	0.6	320	5	binary_crossentropy	nadam	64
0.8390893836699467	0.9440380280785173	0.7874380140465087	sigmoid	64	25	relu	0.001	relu	0.01	0.6	320	5	binary_crossentropy	nadam	16
0.8056027878559765	0.8884487436285952	0.7648514510600096	sigmoid	64	25	relu	0.001	relu	0.01	0.6	320	3	binary_crossentropy	nadam	256
0.7981808449196339	0.881955618554559	0.7558517560103405	sigmoid	64	25	relu	0.001	relu	0.01	0.6	320	3	binary_crossentropy	nadam	64
0.7765909674918092	0.8793547602602277	0.7344201366847297	sigmoid	64	25	relu	0.001	relu	0.01	0.6	320	3	binary_crossentropy	nadam	16
0.8132877798971729	0.9081131581339105	0.776964909248163	sigmoid	64	25	relu	0.001	relu	0.01	0.6	64	5	binary_crossentropy	nadam	256
0.7953456151973591	0.9047977321389938	0.7468265661954246	sigmoid	64	25	relu	0.001	relu	0.01	0.6	64	5	binary_crossentropy	nadam	64
0.818399450037992	0.8906406112537526	0.7791679535230638	sigmoid	64	25	relu	0.001	relu	0.01	0.6	64	5	binary_crossentropy	nadam	16
0.8366025298952156	0.9091141442112357	0.7999983144205767	sigmoid	64	25	relu	0.001	relu	0.01	0.6	64	3	binary_crossentropy	nadam	256
0.7763679819850977	0.9064390399161257	0.732555587427742	sigmoid	64	25	relu	0.001	relu	0.01	0.6	64	3	binary_crossentropy	nadam	64
0.8061827506967678	0.8884226678341747	0.7649284215033594	sigmoid	64	25	relu	0.001	relu	0.01	0.6	64	3	binary_crossentropy	nadam	16
0.8244596043867506	0.9062674360263575	0.7893466546579254	sigmoid	64	50	relu	0.001	relu	0.01	0.6	320	5	binary_crossentropy	nadam	256
0.8128693238028852	0.9046384291487244	0.7701320330726144	sigmoid	64	50	relu	0.001	relu	0.01	0.6	320	5	binary_crossentropy	nadam	64
0.8008660792765628	0.8882763855658788	0.763050752284437	sigmoid	64	50	relu	0.001	relu	0.01	0.6	320	5	binary_crossentropy	nadam	16
0.7864258631442327	0.8597038920327239	0.7478277047591423	sigmoid	64	50	relu	0.001	relu	0.01	0.6	320	3	binary_crossentropy	nadam	256
0.8192786160997367	0.8697623004332601	0.7950957459403675	sigmoid	64	50	relu	0.001	relu	0.01	0.6	320	3	binary_crossentropy	nadam	64
0.7962551107231198	0.8664694321706735	0.7570259074054237	sigmoid	64	50	relu	0.001	relu	0.01	0.6	320	3	binary_crossentropy	nadam	16
0.7928298289781202	0.8862461392006008	0.7593418885134414	sigmoid	64	50	relu	0.001	relu	0.01	0.6	64	5	binary_crossentropy	nadam	256
0.8373852903258644	0.9097214693649446	0.7986754932327587	sigmoid	64	50	relu	0.001	relu	0.01	0.6	64	5	binary_crossentropy	nadam	64
0.8172063311172821	0.9008596740241757	0.7768966854461029	sigmoid	64	50	relu	0.001	relu	0.01	0.6	64	5	binary_crossentropy	nadam	16
0.8006713651080496	0.8960326607131881	0.7570400603901244	sigmoid	64	50	relu	0.001	relu	0.01	0.6	64	3	binary_crossentropy	nadam	256
0.8162366970043815	0.8979617324145202	0.7730653275363861	sigmoid	64	50	relu	0.001	relu	0.01	0.6	64	3	binary_crossentropy	nadam	64
0.7855042809138951	0.8803788074456762	0.7414558937775354	sigmoid	64	50	relu	0.001	relu	0.01	0.6	64	3	binary_crossentropy	nadam	16
0.7552824797195307	0.8986731811126456	0.7285697429920053	sigmoid	64	25	relu	0.001	relu	0.001	0.6	320	5	binary_crossentropy	nadam	256
0.7607553700813606	0.8068528777560627	0.744884019486302	sigmoid	64	25	relu	0.001	relu	0.001	0.6	320	5	binary_crossentropy	nadam	64
0.8093752922519638	0.910752225702935	0.7621235671470592	sigmoid	64	25	relu	0.001	relu	0.001	0.6	320	5	binary_crossentropy	nadam	16
0.7048347450678997	0.7462544676016271	0.7378949107382731	sigmoid	64	25	relu	0.001	relu	0.001	0.6	320	3	binary_crossentropy	nadam	256
0.816444896625926	0.8879183541647402	0.7799717578200984	sigmoid	64	25	relu	0.001	relu	0.001	0.6	320	3	binary_crossentropy	nadam	64
0.8104663431162892	0.8724675706833692	0.7767542326610937	sigmoid	64	25	relu	0.001	relu	0.001	0.6	320	3	binary_crossentropy	nadam	16
0.8330826456159276	0.877440838794322	0.8122211521171037	sigmoid	64	25	relu	0.001	relu	0.001	0.6	64	5	binary_crossentropy	nadam	256
0.8356990395172491	0.9091695384720144	0.799921343977227	sigmoid	64	25	relu	0.001	relu	0.001	0.6	64	5	binary_crossentropy	nadam	64
0.8187035044144663	0.9262293267529363	0.7686286789402281	sigmoid	64	25	relu	0.001	relu	0.001	0.6	64	5	binary_crossentropy	nadam	16
0.8136985932239353	0.8943889219064346	0.7794318142258704	sigmoid	64	25	relu	0.001	relu	0.001	0.6	64	3	binary_crossentropy	nadam	256
0.7926914963497016	0.8712659314427454	0.755325889363506	sigmoid	64	25	relu	0.001	relu	0.001	0.6	64	3	binary_crossentropy	nadam	64
0.7980570750381815	0.8819558866120917	0.755697815123641	sigmoid	64	25	relu	0.001	relu	0.001	0.6	64	3	binary_crossentropy	nadam	16
0.8580890168643236	0.9175173366396023	0.8215902319477757	sigmoid	64	50	relu	0.001	relu	0.001	0.6	320	5	binary_crossentropy	nadam	256
0.8178457054451708	0.9050735183800377	0.7787418977334305	sigmoid	64	50	relu	0.001	relu	0.001	0.6	320	5	binary_crossentropy	nadam	64
0.8167761289720807	0.8979642160783752	0.7818097150192174	sigmoid	64	50	relu	0.001	relu	0.001	0.6	320	5	binary_crossentropy	nadam	16
0.8049285540724742	0.8873797273028668	0.7720455223601598	sigmoid	64	50	relu	0.001	relu	0.001	0.6	320	3	binary_crossentropy	nadam	256
0.7976844456305102	0.8621460017938674	0.7662595361337388	sigmoid	64	50	relu	0.001	relu	0.001	0.6	320	3	binary_crossentropy	nadam	64
0.7354085665504186	0.760529124890636	0.7251884500980685	sigmoid	64	50	relu	0.001	relu	0.001	0.6	320	3	binary_crossentropy	nadam	16
0.8344391252125525	0.8897642831409961	0.8076622683932375	sigmoid	64	50	relu	0.001	relu	0.001	0.6	64	5	binary_crossentropy	nadam	256
0.7500934255994983	0.9035352292794322	0.7136882075016335	sigmoid	64	50	relu	0.001	relu	0.001	0.6	64	5	binary_crossentropy	nadam	64
0.8012271729405298	0.8881387921022067	0.7685757709211829	sigmoid	64	50	relu	0.001	relu	0.001	0.6	64	5	binary_crossentropy	nadam	16
0.7849997035107086	0.8643488684758046	0.7861662424152761	sigmoid	64	50	relu	0.001	relu	0.001	0.6	64	3	binary_crossentropy	nadam	256
0.8368467000570433	0.8950593164030236	0.8032819330662534	sigmoid	64	50	relu	0.001	relu	0.001	0.6	64	3	binary_crossentropy	nadam	64
0.83715674019971	0.8933571416206699	0.8067415055229982	sigmoid	64	50	relu	0.001	relu	0.001	0.6	64	3	binary_crossentropy	nadam	16
0.8309556010685134	0.894645787296281	0.7995799782634482	sigmoid	64	25	relu	0.001	tanh	0.01	0.6	320	5	binary_crossentropy	nadam	256
0.8186991848601831	0.9021132931921766	0.7752948995992999	sigmoid	64	25	relu	0.001	tanh	0.01	0.6	320	5	binary_crossentropy	nadam	64
0.7937719456768503	0.8958263576227475	0.7561776827196205	sigmoid	64	25	relu	0.001	tanh	0.01	0.6	320	5	binary_crossentropy	nadam	16
0.7995887093026418	0.8873396484195122	0.757847140715182	sigmoid	64	25	relu	0.001	tanh	0.01	0.6	320	3	binary_crossentropy	nadam	256
0.8137649634704615	0.8971461245750035	0.7711900476438649	sigmoid	64	25	relu	0.001	tanh	0.01	0.6	320	3	binary_crossentropy	nadam	64
0.8185693504981209	0.9003976167924193	0.7731761340541151	sigmoid	64	25	relu	0.001	tanh	0.01	0.6	320	3	binary_crossentropy	nadam	16
0.8120025473787108	0.8991543511149503	0.7773445546408029	sigmoid	64	25	relu	0.001	tanh	0.01	0.6	64	5	binary_crossentropy	nadam	256
0.7980702600214618	0.900680574204421	0.7539402507170389	sigmoid	64	25	relu	0.001	tanh	0.01	0.6	64	5	binary_crossentropy	nadam	64
0.8119138499324078	0.9033275067264841	0.772337061341759	sigmoid	64	25	relu	0.001	tanh	0.01	0.6	64	5	binary_crossentropy	nadam	16
0.8139703226840918	0.9189343933917206	0.7622451043003218	sigmoid	64	25	relu	0.001	tanh	0.01	0.6	64	3	binary_crossentropy	nadam	256
0.8009434387158135	0.9072812105374738	0.7530130655796611	sigmoid	64	25	relu	0.001	tanh	0.01	0.6	64	3	binary_crossentropy	nadam	64
0.7761679934793195	0.9064116422289031	0.7317377764671508	sigmoid	64	25	relu	0.001	tanh	0.01	0.6	64	3	binary_crossentropy	nadam	16
0.8028994064843507	0.8801691146240944	0.7730986882552819	sigmoid	64	50	relu	0.001	tanh	0.01	0.6	320	5	binary_crossentropy	nadam	256
0.8185108500399533	0.9039044670093378	0.7752610635249206	sigmoid	64	50	relu	0.001	tanh	0.01	0.6	320	5	binary_crossentropy	nadam	64
0.8100403814239895	0.9107273492797279	0.7622005375904088	sigmoid	64	50	relu	0.001	tanh	0.01	0.6	320	5	binary_crossentropy	nadam	16
0.8087951137213348	0.8931584688951377	0.7692377973079938	sigmoid	64	50	relu	0.001	tanh	0.01	0.6	320	3	binary_crossentropy	nadam	256
0.8171340513184593	0.8993122380789288	0.7731422979797359	sigmoid	64	50	relu	0.001	tanh	0.01	0.6	320	3	binary_crossentropy	nadam	64
0.7953846563257884	0.8913437287049398	0.7506870457965742	sigmoid	64	50	relu	0.001	tanh	0.01	0.6	320	3	binary_crossentropy	nadam	16
0.8357191554818522	0.8975323231770784	0.806815199938325	sigmoid	64	50	relu	0.001	tanh	0.01	0.6	64	5	binary_crossentropy	nadam	256
0.7660914353424462	0.8893166510144354	0.7223744969664792	sigmoid	64	50	relu	0.001	tanh	0.01	0.6	64	5	binary_crossentropy	nadam	64
0.793828489576778	0.8936001345323358	0.7506996201191884	sigmoid	64	50	relu	0.001	tanh	0.01	0.6	64	5	binary_crossentropy	nadam	16
0.7929991159733912	0.8538076747707373	0.7591070091949047	sigmoid	64	50	relu	0.001	tanh	0.01	0.6	64	3	binary_crossentropy	nadam	256
0.7905089118051895	0.8814959437252903	0.7487366391477839	sigmoid	64	50	relu	0.001	tanh	0.01	0.6	64	3	binary_crossentropy	nadam	64
0.797614658226497	0.9039895356748131	0.7509838448004402	sigmoid	64	50	relu	0.001	tanh	0.01	0.6	64	3	binary_crossentropy	nadam	16
0.820350384130129	0.9001590775792144	0.7846567467590293	sigmoid	64	25	relu	0.001	tanh	0.001	0.6	320	5	binary_crossentropy	nadam	256
0.8192616779448625	0.9002124941064058	0.7845028058723299	sigmoid	64	25	relu	0.001	tanh	0.001	0.6	320	5	binary_crossentropy	nadam	64
0.8224707574132164	0.8984512001545093	0.7864888922825801	sigmoid	64	25	relu	0.001	tanh	0.001	0.6	320	5	binary_crossentropy	nadam	16
0.822644389231492	0.9025212655931253	0.7866089970949004	sigmoid	64	25	relu	0.001	tanh	0.001	0.6	320	3	binary_crossentropy	nadam	256
0.7871034487509158	0.8773270574579415	0.7496206899161912	sigmoid	64	25	relu	0.001	tanh	0.001	0.6	320	3	binary_crossentropy	nadam	64
0.7914324816002153	0.8919842277550778	0.7629079473654284	sigmoid	64	25	relu	0.001	tanh	0.001	0.6	320	3	binary_crossentropy	nadam	16
0.7701550300508002	0.8713664009717647	0.7404656216388803	sigmoid	64	25	relu	0.001	tanh	0.001	0.6	64	5	binary_crossentropy	nadam	256
0.7864561948300397	0.9041056372284078	0.7432386939383713	sigmoid	64	25	relu	0.001	tanh	0.001	0.6	64	5	binary_crossentropy	nadam	64
0.8073115089368634	0.9178513529181133	0.7550868530687945	sigmoid	64	25	relu	0.001	tanh	0.001	0.6	64	5	binary_crossentropy	nadam	16
0.8087691312271343	0.9013853175710683	0.769490029601947	sigmoid	64	25	relu	0.001	tanh	0.001	0.6	64	3	binary_crossentropy	nadam	256
0.8021205469070981	0.9151859061633328	0.752362315467704	sigmoid	64	25	relu	0.001	tanh	0.001	0.6	64	3	binary_crossentropy	nadam	64
0.8232143054580192	0.913375957339632	0.7799358674676384	sigmoid	64	25	relu	0.001	tanh	0.001	0.6	64	3	binary_crossentropy	nadam	16
0.771529372322372	0.819131515997903	0.7486510623703075	sigmoid	64	50	relu	0.001	tanh	0.001	0.6	320	5	binary_crossentropy	nadam	256
0.6971995041754299	0.7465044908698836	0.6770390170174653	sigmoid	64	50	relu	0.001	tanh	0.001	0.6	320	5	binary_crossentropy	nadam	64
0.8237849422441682	0.9141393975842418	0.7798565076978876	sigmoid	64	50	relu	0.001	tanh	0.001	0.6	320	5	binary_crossentropy	nadam	16
0.8060547673591508	0.8942003271888915	0.7718335537393111	sigmoid	64	50	relu	0.001	tanh	0.001	0.6	320	3	binary_crossentropy	nadam	256
0.8199731527037358	0.8748205736609481	0.7942861299677647	sigmoid	64	50	relu	0.001	tanh	0.001	0.6	320	3	binary_crossentropy	nadam	64
